Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
Round_Robin_Multiple_Runs_128times_5,255,80,31.37,44,28,8,21.13,71.85,601.98,0.65
Round_Robin_Multiple_Runs_128times_5,255,95,37.25,55,32,8,21.53,72.01,583.75,0.65
Round_Robin_Multiple_Runs_128times_5,255,98,38.43,54,36,8,22.10,71.90,562.59,0.65
Round_Robin_Multiple_Runs_128times_5,255,98,38.43,49,41,8,23.59,81.88,554.92,0.65
Round_Robin_Multiple_Runs_128times_5,255,113,44.31,48,57,8,28.09,81.81,534.85,0.65
Round_Robin_Multiple_Runs_128times_5,255,115,45.10,47,58,10,29.52,94.31,520.91,0.65
Round_Robin_Multiple_Runs_128times_5,255,122,47.84,53,58,11,28.08,94.27,512.51,0.65
Round_Robin_Multiple_Runs_128times_5,255,124,48.63,50,60,14,31.24,110.20,500.95,0.65
Round_Robin_Multiple_Runs_128times_5,255,135,52.94,58,63,14,30.65,111.69,483.73,0.65
Round_Robin_Multiple_Runs_128times_5,255,138,54.12,45,78,15,35.18,110.17,458.87,0.65
Round_Robin_Multiple_Runs_128times_5,255,142,55.69,40,77,25,46.53,161.39,441.28,0.65
Round_Robin_Multiple_Runs_128times_5,255,147,57.65,40,80,27,47.56,161.31,426.53,0.65
Round_Robin_Multiple_Runs_128times_5,255,151,59.22,39,87,25,47.23,161.51,421.96,0.65
Round_Robin_Multiple_Runs_128times_5,255,154,60.39,35,91,28,52.39,161.43,396.57,0.65
Round_Robin_Multiple_Runs_128times_6,257,98,38.13,23,65,10,42.29,118.86,700.00,0.51
Round_Robin_Multiple_Runs_128times_6,257,100,38.91,24,67,9,42.19,118.47,685.32,0.51
Round_Robin_Multiple_Runs_128times_6,257,102,39.69,26,67,9,41.21,118.53,661.71,0.51
Round_Robin_Multiple_Runs_128times_6,257,103,40.08,25,69,9,41.41,118.64,643.95,0.51
Round_Robin_Multiple_Runs_128times_6,257,108,42.02,28,70,10,40.29,119.10,627.84,0.51
Round_Robin_Multiple_Runs_128times_6,257,113,43.97,21,82,10,40.51,119.10,607.47,0.51
Round_Robin_Multiple_Runs_128times_6,257,117,45.53,24,83,10,40.26,119.07,580.52,0.51
Round_Robin_Multiple_Runs_128times_6,257,124,48.25,25,88,11,39.85,118.86,558.79,0.51
Round_Robin_Multiple_Runs_128times_6,257,136,52.92,23,96,17,46.94,118.64,538.43,0.51
Round_Robin_Multiple_Runs_128times_6,257,138,53.70,17,99,22,48.31,119.02,533.32,0.51
Round_Robin_Multiple_Runs_128times_6,257,144,56.03,15,108,21,49.02,118.57,511.18,0.51
Round_Robin_Multiple_Runs_128times_6,257,150,58.37,19,102,29,53.18,127.90,500.95,0.51
Round_Robin_Multiple_Runs_128times_6,257,159,61.87,21,103,35,54.50,119.15,488.01,0.51
Round_Robin_Multiple_Runs_128times_7,235,23,9.79,8,14,1,39.11,98.63,700.00,1.33
Round_Robin_Multiple_Runs_128times_7,235,23,9.79,8,14,1,38.80,98.52,689.91,1.33
Round_Robin_Multiple_Runs_128times_7,235,23,9.79,8,14,1,39.31,98.63,671.31,1.33
Round_Robin_Multiple_Runs_128times_7,235,24,10.21,9,14,1,37.74,98.52,642.63,1.33
Round_Robin_Multiple_Runs_128times_7,235,24,10.21,9,14,1,38.06,98.57,629.92,1.33
Round_Robin_Multiple_Runs_128times_7,235,24,10.21,9,14,1,37.98,98.58,614.00,1.33
Round_Robin_Multiple_Runs_128times_7,235,25,10.64,10,14,1,36.51,98.64,602.88,1.33
Round_Robin_Multiple_Runs_128times_7,235,27,11.49,12,14,1,33.86,98.52,587.77,1.33
Round_Robin_Multiple_Runs_128times_7,235,27,11.49,12,14,1,34.16,98.64,566.95,1.33
Round_Robin_Multiple_Runs_128times_7,235,27,11.49,12,14,1,34.44,98.64,546.73,1.33
Round_Robin_Multiple_Runs_128times_7,235,26,11.06,11,14,1,36.06,98.64,522.77,1.33
Round_Robin_Multiple_Runs_128times_7,235,28,11.91,13,14,1,34.04,98.74,508.45,1.33
Round_Robin_Multiple_Runs_128times_7,235,29,12.34,14,14,1,32.96,98.69,492.90,1.33
Round_Robin_Multiple_Runs_128times_7,235,29,12.34,13,15,1,33.93,98.52,465.63,1.33
Round_Robin_Multiple_Runs_128times_7,235,30,12.77,14,15,1,33.18,98.63,448.26,1.33
Round_Robin_Multiple_Runs_128times_7,235,36,15.32,18,17,1,31.16,98.52,426.14,1.33
Round_Robin_Multiple_Runs_128times_7,235,39,16.60,19,19,1,30.25,98.59,407.41,1.33
Round_Robin_Multiple_Runs_128times_7,235,43,18.30,22,20,1,28.62,98.52,379.47,1.33
Round_Robin_Multiple_Runs_128times_7,235,44,18.72,23,20,1,28.13,98.62,363.01,1.33
Round_Robin_Multiple_Runs_128times_7,235,47,20.00,24,22,1,28.52,98.63,343.64,1.33
Round_Robin_Multiple_Runs_128times_7,235,50,21.28,20,29,1,30.94,98.52,320.53,1.33
Round_Robin_Multiple_Runs_128times_7,235,53,22.55,24,28,1,29.04,98.60,312.79,1.33
Round_Robin_Multiple_Runs_128times_7,235,60,25.53,26,33,1,29.19,98.61,299.17,1.33
Round_Robin_Multiple_Runs_128times_7,235,68,28.94,29,38,1,29.90,98.71,289.13,1.33
Round_Robin_Multiple_Runs_128times_7,235,74,31.49,30,43,1,33.96,98.60,277.36,1.33
Round_Robin_Multiple_Runs_128times_7,235,83,35.32,28,54,1,39.20,98.43,269.74,1.33
Round_Robin_Multiple_Runs_128times_7,235,96,40.85,38,57,1,34.92,98.62,265.45,1.33
Round_Robin_Multiple_Runs_128times_7,235,97,41.28,36,60,1,37.20,110.54,259.54,1.33
Round_Robin_Multiple_Runs_128times_7,235,102,43.40,29,70,3,44.55,110.48,253.23,1.33
Round_Robin_Multiple_Runs_128times_7,235,110,46.81,29,72,9,51.77,122.88,245.35,1.33
Round_Robin_Multiple_Runs_128times_7,235,109,46.38,27,71,11,55.49,125.43,234.91,1.33
Round_Robin_Multiple_Runs_128times_7,235,110,46.81,28,70,12,59.22,144.51,226.03,1.33
Round_Robin_Multiple_Runs_128times_7,235,111,47.23,28,55,28,71.94,205.61,214.71,1.33
Round_Robin_Multiple_Runs_128times_7,235,114,48.51,31,55,28,81.49,260.24,202.45,1.33
Round_Robin_Multiple_Runs_128times_7,235,117,49.79,32,56,29,98.18,383.08,191.78,1.33
Round_Robin_Multiple_Runs_128times_7,235,127,54.04,32,66,29,127.91,634.97,185.97,1.33
Round_Robin_Multiple_Runs_128times_8,258,56,21.71,21,30,5,34.83,87.42,700.00,0.68
Round_Robin_Multiple_Runs_128times_8,258,55,21.32,21,28,6,34.45,88.49,682.65,0.68
Round_Robin_Multiple_Runs_128times_8,258,59,22.87,23,31,5,33.41,87.42,654.58,0.68
Round_Robin_Multiple_Runs_128times_8,258,59,22.87,22,32,5,33.69,87.31,633.69,0.68
Round_Robin_Multiple_Runs_128times_8,258,66,25.58,26,35,5,31.88,87.83,609.47,0.68
Round_Robin_Multiple_Runs_128times_8,258,70,27.13,30,35,5,30.48,87.45,596.62,0.68
Round_Robin_Multiple_Runs_128times_8,258,75,29.07,33,37,5,29.38,87.31,574.57,0.68
Round_Robin_Multiple_Runs_128times_8,258,76,29.46,31,40,5,29.66,87.32,563.76,0.68
Round_Robin_Multiple_Runs_128times_8,258,80,31.01,30,45,5,29.64,87.52,546.05,0.68
Round_Robin_Multiple_Runs_128times_8,258,87,33.72,34,47,6,27.87,88.22,527.03,0.68
Round_Robin_Multiple_Runs_128times_8,258,98,37.98,32,61,5,29.81,87.41,501.16,0.68
Round_Robin_Multiple_Runs_128times_8,258,103,39.92,34,63,6,30.70,87.51,493.58,0.68
Round_Robin_Multiple_Runs_128times_8,258,117,45.35,32,80,5,34.36,87.21,478.63,0.68
Round_Robin_Multiple_Runs_128times_8,258,121,46.90,35,81,5,34.44,87.26,463.52,0.68
Round_Robin_Multiple_Runs_128times_8,258,122,47.29,33,84,5,35.48,87.45,449.69,0.68
Round_Robin_Multiple_Runs_128times_8,258,133,51.55,23,89,21,47.81,125.44,437.93,0.68
Round_Robin_Multiple_Runs_128times_8,258,147,56.98,25,98,24,51.37,123.78,419.42,0.68
Round_Robin_Multiple_Runs_128times_8,258,149,57.75,23,114,12,46.26,95.17,407.67,0.68
Round_Robin_Multiple_Runs_128times_8,258,155,60.08,27,110,18,48.06,100.94,404.20,0.68
Round_Robin_Multiple_Runs_128times_9,258,7,2.71,6,1,0,8.88,23.07,700.00,1.51
Round_Robin_Multiple_Runs_128times_9,258,7,2.71,6,1,0,8.77,22.93,684.25,1.51
Round_Robin_Multiple_Runs_128times_9,258,7,2.71,6,1,0,8.92,23.20,659.81,1.51
Round_Robin_Multiple_Runs_128times_9,258,7,2.71,6,1,0,9.20,22.88,641.81,1.51
Round_Robin_Multiple_Runs_128times_9,258,7,2.71,6,1,0,9.24,22.95,624.13,1.51
Round_Robin_Multiple_Runs_128times_9,258,7,2.71,6,1,0,9.73,22.95,595.49,1.51
Round_Robin_Multiple_Runs_128times_9,258,8,3.10,7,1,0,8.62,23.21,585.66,1.51
Round_Robin_Multiple_Runs_128times_9,258,9,3.49,8,1,0,7.65,23.07,561.81,1.51
Round_Robin_Multiple_Runs_128times_9,258,9,3.49,8,1,0,7.87,23.97,549.43,1.51
Round_Robin_Multiple_Runs_128times_9,258,11,4.26,10,1,0,7.09,23.15,528.80,1.51
Round_Robin_Multiple_Runs_128times_9,258,11,4.26,10,1,0,7.12,23.07,513.22,1.51
Round_Robin_Multiple_Runs_128times_9,258,11,4.26,10,1,0,7.37,23.09,492.98,1.51
Round_Robin_Multiple_Runs_128times_9,258,11,4.26,9,2,0,9.62,23.08,465.68,1.51
Round_Robin_Multiple_Runs_128times_9,258,11,4.26,9,2,0,9.91,23.08,450.85,1.51
Round_Robin_Multiple_Runs_128times_9,258,11,4.26,9,2,0,10.04,23.24,439.48,1.51
Round_Robin_Multiple_Runs_128times_9,258,11,4.26,9,2,0,10.08,23.11,414.88,1.51
Round_Robin_Multiple_Runs_128times_9,258,14,5.43,11,3,0,9.45,25.92,395.98,1.51
Round_Robin_Multiple_Runs_128times_9,258,17,6.59,14,3,0,8.20,25.88,381.60,1.51
Round_Robin_Multiple_Runs_128times_9,258,21,8.14,18,3,0,8.50,32.70,353.15,1.51
Round_Robin_Multiple_Runs_128times_9,258,26,10.08,23,3,0,7.31,32.78,341.91,1.51
Round_Robin_Multiple_Runs_128times_9,258,28,10.85,25,3,0,7.45,32.81,335.91,1.51
Round_Robin_Multiple_Runs_128times_9,258,31,12.02,28,3,0,8.17,35.30,316.02,1.51
Round_Robin_Multiple_Runs_128times_9,258,34,13.18,31,3,0,7.86,35.27,300.07,1.51
Round_Robin_Multiple_Runs_128times_9,258,36,13.95,32,4,0,8.48,35.30,289.20,1.51
Round_Robin_Multiple_Runs_128times_9,258,42,16.28,37,5,0,10.84,48.72,275.65,1.51
Round_Robin_Multiple_Runs_128times_9,258,49,18.99,41,8,0,12.83,50.87,266.13,1.51
Round_Robin_Multiple_Runs_128times_9,258,51,19.77,43,8,0,13.72,50.80,257.57,1.51
Round_Robin_Multiple_Runs_128times_9,258,58,22.48,50,8,0,13.05,51.08,250.81,1.51
Round_Robin_Multiple_Runs_128times_9,258,61,23.64,52,9,0,13.31,50.89,243.03,1.51
Round_Robin_Multiple_Runs_128times_9,258,70,27.13,52,18,0,16.26,62.72,233.25,1.51
Round_Robin_Multiple_Runs_128times_9,258,72,27.91,43,29,0,21.79,80.71,224.48,1.51
Round_Robin_Multiple_Runs_128times_9,258,79,30.62,37,42,0,26.73,82.37,217.96,1.51
Round_Robin_Multiple_Runs_128times_9,258,97,37.60,42,54,1,25.29,82.18,213.81,1.51
Round_Robin_Multiple_Runs_128times_9,258,101,39.15,40,60,1,27.48,82.48,203.14,1.51
Round_Robin_Multiple_Runs_128times_9,258,110,42.64,44,61,5,30.96,120.20,194.26,1.51
Round_Robin_Multiple_Runs_128times_9,258,127,49.22,35,68,24,49.23,252.31,188.75,1.51
Round_Robin_Multiple_Runs_128times_10,270,60,22.22,15,28,17,60.65,157.36,700.00,0.93
Round_Robin_Multiple_Runs_128times_10,270,61,22.59,16,28,17,59.84,157.91,687.29,0.93
Round_Robin_Multiple_Runs_128times_10,270,60,22.22,16,27,17,60.55,157.91,667.15,0.93
Round_Robin_Multiple_Runs_128times_10,270,63,23.33,18,28,17,58.08,158.20,652.74,0.93
Round_Robin_Multiple_Runs_128times_10,270,67,24.81,22,28,17,54.60,157.66,634.04,0.93
Round_Robin_Multiple_Runs_128times_10,270,68,25.19,23,28,17,54.18,157.56,619.76,0.93
Round_Robin_Multiple_Runs_128times_10,270,71,26.30,27,27,17,52.19,162.56,610.48,0.93
Round_Robin_Multiple_Runs_128times_10,270,77,28.52,31,29,17,49.53,157.91,594.27,0.93
Round_Robin_Multiple_Runs_128times_10,270,80,29.63,33,30,17,47.96,157.75,570.72,0.93
Round_Robin_Multiple_Runs_128times_10,270,86,31.85,40,29,17,44.96,157.91,551.10,0.93
Round_Robin_Multiple_Runs_128times_10,270,87,32.22,43,27,17,44.12,157.74,536.33,0.93
Round_Robin_Multiple_Runs_128times_10,270,88,32.59,39,32,17,44.87,157.68,518.10,0.93
Round_Robin_Multiple_Runs_128times_10,270,92,34.07,40,35,17,45.43,157.33,490.82,0.93
Round_Robin_Multiple_Runs_128times_10,270,94,34.81,42,35,17,45.03,162.51,479.34,0.93
Round_Robin_Multiple_Runs_128times_10,270,98,36.30,38,39,21,50.01,162.53,458.09,0.93
Round_Robin_Multiple_Runs_128times_10,270,115,42.59,42,52,21,48.34,158.07,437.66,0.93
Round_Robin_Multiple_Runs_128times_10,270,123,45.56,54,52,17,42.06,157.91,428.37,0.93
Round_Robin_Multiple_Runs_128times_10,270,144,53.33,53,74,17,40.37,158.12,416.00,0.93
Round_Robin_Multiple_Runs_128times_10,270,152,56.30,52,73,27,46.71,157.39,392.63,0.93
Round_Robin_Multiple_Runs_128times_10,270,166,61.48,44,96,26,47.76,157.54,386.49,0.93
Round_Robin_Multiple_Runs_128times_11,225,50,22.22,22,24,4,27.42,75.96,700.00,0.90
Round_Robin_Multiple_Runs_128times_11,225,49,21.78,21,24,4,28.02,75.95,681.90,0.90
Round_Robin_Multiple_Runs_128times_11,225,50,22.22,22,23,5,27.73,75.97,653.13,0.90
Round_Robin_Multiple_Runs_128times_11,225,51,22.67,23,24,4,27.16,75.90,632.59,0.90
Round_Robin_Multiple_Runs_128times_11,225,51,22.67,23,24,4,27.36,75.90,617.35,0.90
Round_Robin_Multiple_Runs_128times_11,225,52,23.11,23,24,5,26.98,75.89,593.21,0.90
Round_Robin_Multiple_Runs_128times_11,225,53,23.56,23,26,4,27.12,76.04,566.65,0.90
Round_Robin_Multiple_Runs_128times_11,225,54,24.00,24,26,4,26.92,75.75,548.71,0.90
Round_Robin_Multiple_Runs_128times_11,225,58,25.78,25,28,5,26.60,75.87,526.41,0.90
Round_Robin_Multiple_Runs_128times_11,225,62,27.56,25,30,7,26.43,75.71,498.45,0.90
Round_Robin_Multiple_Runs_128times_11,225,65,28.89,26,32,7,27.35,75.88,475.78,0.90
Round_Robin_Multiple_Runs_128times_11,225,71,31.56,30,33,8,27.55,75.76,462.42,0.90
Round_Robin_Multiple_Runs_128times_11,225,74,32.89,31,33,10,28.70,86.81,454.34,0.90
Round_Robin_Multiple_Runs_128times_11,225,85,37.78,36,38,11,29.32,88.45,441.64,0.90
Round_Robin_Multiple_Runs_128times_11,225,89,39.56,36,40,13,29.39,88.55,433.12,0.90
Round_Robin_Multiple_Runs_128times_11,225,90,40.00,34,41,15,31.39,100.69,419.57,0.90
Round_Robin_Multiple_Runs_128times_11,225,104,46.22,39,45,20,36.31,106.20,413.32,0.90
Round_Robin_Multiple_Runs_128times_11,225,109,48.44,40,47,22,36.71,106.19,396.84,0.90
Round_Robin_Multiple_Runs_128times_11,225,114,50.67,45,47,22,38.03,118.23,384.27,0.90
Round_Robin_Multiple_Runs_128times_11,225,116,51.56,41,50,25,39.17,118.15,378.92,0.90
Round_Robin_Multiple_Runs_128times_11,225,119,52.89,37,56,26,40.79,118.24,364.23,0.90
Round_Robin_Multiple_Runs_128times_11,225,128,56.89,30,64,34,52.42,144.59,355.26,0.90
Round_Robin_Multiple_Runs_128times_11,225,130,57.78,30,62,38,53.81,144.60,345.87,0.90
Round_Robin_Multiple_Runs_128times_11,225,142,63.11,25,73,44,62.84,174.87,337.08,0.90
Round_Robin_Multiple_Runs_128times_12,236,51,21.61,18,30,3,28.79,91.92,700.00,1.29
Round_Robin_Multiple_Runs_128times_12,236,52,22.03,19,30,3,28.12,92.03,681.00,1.29
Round_Robin_Multiple_Runs_128times_12,236,53,22.46,21,29,3,27.56,92.14,651.88,1.29
Round_Robin_Multiple_Runs_128times_12,236,53,22.46,20,30,3,27.70,92.03,631.60,1.29
Round_Robin_Multiple_Runs_128times_12,236,56,23.73,22,31,3,26.95,92.11,603.34,1.29
Round_Robin_Multiple_Runs_128times_12,236,56,23.73,19,34,3,27.42,92.03,574.72,1.29
Round_Robin_Multiple_Runs_128times_12,236,57,24.15,20,34,3,27.27,92.03,559.99,1.29
Round_Robin_Multiple_Runs_128times_12,236,59,25.00,23,33,3,26.97,92.13,535.80,1.29
Round_Robin_Multiple_Runs_128times_12,236,61,25.85,22,36,3,27.63,92.03,523.88,1.29
Round_Robin_Multiple_Runs_128times_12,236,64,27.12,23,38,3,27.50,91.92,511.96,1.29
Round_Robin_Multiple_Runs_128times_12,236,65,27.54,22,40,3,27.97,91.97,494.18,1.29
Round_Robin_Multiple_Runs_128times_12,236,65,27.54,20,42,3,28.07,92.13,474.62,1.29
Round_Robin_Multiple_Runs_128times_12,236,73,30.93,23,44,6,29.45,92.14,453.88,1.29
Round_Robin_Multiple_Runs_128times_12,236,74,31.36,22,46,6,29.86,92.03,439.67,1.29
Round_Robin_Multiple_Runs_128times_12,236,76,32.20,23,47,6,30.07,92.03,430.91,1.29
