Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
GA_Multiple_Runs_128times_65,250,1,0.40,1,0,0,0.47,0.47,501.92,2.02
GA_Multiple_Runs_128times_65,250,2,0.80,2,0,0,0.12,0.23,485.42,2.02
GA_Multiple_Runs_128times_65,250,1,0.40,1,0,0,1.91,1.91,468.56,2.02
GA_Multiple_Runs_128times_65,250,1,0.40,1,0,0,0.21,0.21,452.35,2.02
GA_Multiple_Runs_128times_65,250,5,2.00,5,0,0,6.01,21.48,422.32,2.02
GA_Multiple_Runs_128times_65,250,0,0.00,0,0,0,0.00,0.00,399.30,2.02
GA_Multiple_Runs_128times_65,250,6,2.40,4,2,0,35.13,117.23,389.73,2.02
GA_Multiple_Runs_128times_65,250,1,0.40,1,0,0,0.34,0.34,367.64,2.02
GA_Multiple_Runs_128times_65,250,14,5.60,9,4,1,30.03,165.99,355.98,2.02
GA_Multiple_Runs_128times_65,250,4,1.60,2,0,2,86.30,194.28,351.68,2.02
GA_Multiple_Runs_128times_65,250,9,3.60,6,1,2,52.33,163.88,335.26,2.02
GA_Multiple_Runs_128times_65,250,11,4.40,7,2,2,49.20,156.92,324.17,2.02
GA_Multiple_Runs_128times_65,250,10,4.00,8,1,1,31.35,195.88,311.65,2.02
GA_Multiple_Runs_128times_65,250,14,5.60,7,4,3,74.39,268.26,298.88,2.02
GA_Multiple_Runs_128times_65,250,13,5.20,7,1,5,85.07,248.09,288.65,2.02
GA_Multiple_Runs_128times_65,250,13,5.20,5,2,6,137.13,345.15,271.40,2.02
GA_Multiple_Runs_128times_65,250,22,8.80,9,7,6,83.33,201.47,267.16,2.02
GA_Multiple_Runs_128times_65,250,31,12.40,16,6,9,71.20,202.35,259.17,2.02
GA_Multiple_Runs_128times_65,250,34,13.60,17,9,8,61.16,181.11,252.32,2.02
GA_Multiple_Runs_128times_65,250,38,15.20,16,12,10,74.91,173.98,247.63,2.02
GA_Multiple_Runs_128times_65,250,51,20.40,23,18,10,65.96,192.89,233.27,2.02
GA_Multiple_Runs_128times_65,250,52,20.80,21,18,13,73.09,206.00,226.08,2.02
GA_Multiple_Runs_128times_65,250,56,22.40,17,20,19,89.84,233.39,218.43,2.02
GA_Multiple_Runs_128times_65,250,67,26.80,30,19,18,72.49,216.66,209.57,2.02
GA_Multiple_Runs_128times_65,250,61,24.40,24,15,22,90.42,249.92,199.99,2.02
GA_Multiple_Runs_128times_65,250,88,35.20,37,25,26,71.88,235.82,198.53,2.02
GA_Multiple_Runs_128times_66,230,2,0.87,1,1,0,0.42,0.68,700.00,1.60
GA_Multiple_Runs_128times_66,230,0,0.00,0,0,0,0.00,0.00,683.72,1.60
GA_Multiple_Runs_128times_66,230,1,0.43,1,0,0,0.22,0.22,658.97,1.60
GA_Multiple_Runs_128times_66,230,1,0.43,1,0,0,0.05,0.05,639.44,1.60
GA_Multiple_Runs_128times_66,230,0,0.00,0,0,0,0.00,0.00,610.45,1.60
GA_Multiple_Runs_128times_66,230,0,0.00,0,0,0,0.00,0.00,589.90,1.60
GA_Multiple_Runs_128times_66,230,0,0.00,0,0,0,0.00,0.00,561.99,1.60
GA_Multiple_Runs_128times_66,230,0,0.00,0,0,0,0.00,0.00,543.67,1.60
GA_Multiple_Runs_128times_66,230,1,0.43,1,0,0,0.03,0.03,520.11,1.60
GA_Multiple_Runs_128times_66,230,1,0.43,1,0,0,3.88,3.88,506.90,1.60
GA_Multiple_Runs_128times_66,230,0,0.00,0,0,0,0.00,0.00,477.24,1.60
GA_Multiple_Runs_128times_66,230,1,0.43,1,0,0,0.24,0.24,466.24,1.60
GA_Multiple_Runs_128times_66,230,0,0.00,0,0,0,0.00,0.00,455.22,1.60
GA_Multiple_Runs_128times_66,230,3,1.30,3,0,0,0.53,1.46,439.72,1.60
GA_Multiple_Runs_128times_66,230,1,0.43,1,0,0,0.29,0.29,418.85,1.60
GA_Multiple_Runs_128times_66,230,2,0.87,2,0,0,0.26,0.28,408.53,1.60
GA_Multiple_Runs_128times_66,230,2,0.87,2,0,0,0.26,0.32,394.74,1.60
GA_Multiple_Runs_128times_66,230,0,0.00,0,0,0,0.00,0.00,374.03,1.60
GA_Multiple_Runs_128times_66,230,0,0.00,0,0,0,0.00,0.00,353.69,1.60
GA_Multiple_Runs_128times_66,230,3,1.30,3,0,0,0.17,0.24,338.26,1.60
GA_Multiple_Runs_128times_66,230,1,0.43,1,0,0,0.30,0.30,332.24,1.60
GA_Multiple_Runs_128times_66,230,1,0.43,1,0,0,0.70,0.70,315.20,1.60
GA_Multiple_Runs_128times_66,230,2,0.87,2,0,0,0.41,0.50,289.90,1.60
GA_Multiple_Runs_128times_66,230,5,2.17,5,0,0,0.23,0.71,280.66,1.60
GA_Multiple_Runs_128times_66,230,4,1.74,4,0,0,0.22,0.37,270.32,1.60
GA_Multiple_Runs_128times_66,230,5,2.17,5,0,0,0.24,0.62,261.34,1.60
GA_Multiple_Runs_128times_66,230,9,3.91,9,0,0,0.32,0.79,251.54,1.60
GA_Multiple_Runs_128times_66,230,8,3.48,8,0,0,0.54,2.17,241.44,1.60
GA_Multiple_Runs_128times_66,230,4,1.74,4,0,0,0.18,0.30,232.55,1.60
GA_Multiple_Runs_128times_66,230,5,2.17,5,0,0,0.15,0.17,224.96,1.60
GA_Multiple_Runs_128times_66,230,6,2.61,6,0,0,0.78,2.09,218.86,1.60
GA_Multiple_Runs_128times_66,230,6,2.61,5,1,0,5.77,21.84,207.03,1.60
GA_Multiple_Runs_128times_66,230,8,3.48,8,0,0,5.69,15.43,202.06,1.60
GA_Multiple_Runs_128times_66,230,20,8.70,18,2,0,2.63,14.46,198.19,1.60
GA_Multiple_Runs_128times_66,230,25,10.87,24,1,0,3.15,11.15,191.10,1.60
GA_Multiple_Runs_128times_66,230,27,11.74,25,2,0,3.60,17.70,186.67,1.60
GA_Multiple_Runs_128times_67,248,19,7.66,11,7,1,21.03,57.85,700.00,1.42
GA_Multiple_Runs_128times_67,248,16,6.45,8,8,0,24.84,63.81,690.53,1.42
GA_Multiple_Runs_128times_67,248,29,11.69,18,10,1,14.14,42.10,676.43,1.42
GA_Multiple_Runs_128times_67,248,22,8.87,10,11,1,28.05,84.83,663.13,1.42
GA_Multiple_Runs_128times_67,248,29,11.69,13,14,2,23.39,50.93,654.18,1.42
GA_Multiple_Runs_128times_67,248,48,19.35,19,26,3,24.43,64.95,644.41,1.42
GA_Multiple_Runs_128times_67,248,32,12.90,17,14,1,17.41,63.67,631.27,1.42
GA_Multiple_Runs_128times_67,248,34,13.71,22,9,3,19.55,53.80,613.59,1.42
GA_Multiple_Runs_128times_67,248,29,11.69,10,14,5,39.82,81.42,610.58,1.42
GA_Multiple_Runs_128times_67,248,35,14.11,22,13,0,13.11,52.32,596.83,1.42
GA_Multiple_Runs_128times_67,248,47,18.95,28,16,3,17.76,53.53,588.65,1.42
GA_Multiple_Runs_128times_67,248,43,17.34,18,23,2,24.96,68.99,569.42,1.42
GA_Multiple_Runs_128times_67,248,39,15.73,14,22,3,25.04,62.34,561.55,1.42
GA_Multiple_Runs_128times_67,248,47,18.95,17,27,3,26.31,69.10,556.08,1.42
GA_Multiple_Runs_128times_67,248,45,18.15,32,12,1,14.87,56.29,534.28,1.42
GA_Multiple_Runs_128times_67,248,77,31.05,41,30,6,19.55,65.10,526.95,1.42
GA_Multiple_Runs_128times_67,248,66,26.61,30,35,1,22.15,83.05,516.45,1.42
GA_Multiple_Runs_128times_67,248,61,24.60,33,24,4,20.05,60.99,501.14,1.42
GA_Multiple_Runs_128times_67,248,58,23.39,18,36,4,32.32,78.58,489.91,1.42
GA_Multiple_Runs_128times_67,248,99,39.92,55,39,5,16.97,58.55,486.27,1.42
GA_Multiple_Runs_128times_67,248,96,38.71,46,38,12,20.27,78.80,473.04,1.42
GA_Multiple_Runs_128times_67,248,97,39.11,35,54,8,28.13,79.76,449.51,1.42
GA_Multiple_Runs_128times_67,248,102,41.13,42,52,8,40.83,143.19,430.70,1.42
GA_Multiple_Runs_128times_67,248,85,34.27,27,51,7,39.69,133.67,408.29,1.42
GA_Multiple_Runs_128times_67,248,128,51.61,41,75,12,33.00,99.55,398.04,1.42
GA_Multiple_Runs_128times_67,248,151,60.89,48,89,14,35.45,106.24,398.54,1.42
GA_Multiple_Runs_128times_68,254,1,0.39,1,0,0,0.09,0.09,700.00,1.88
GA_Multiple_Runs_128times_68,254,2,0.79,2,0,0,0.35,0.42,683.13,1.88
GA_Multiple_Runs_128times_68,254,2,0.79,2,0,0,0.21,0.37,672.55,1.88
GA_Multiple_Runs_128times_68,254,0,0.00,0,0,0,0.00,0.00,657.72,1.88
GA_Multiple_Runs_128times_68,254,0,0.00,0,0,0,0.00,0.00,643.34,1.88
GA_Multiple_Runs_128times_68,254,2,0.79,2,0,0,0.10,0.17,629.67,1.88
GA_Multiple_Runs_128times_68,254,1,0.39,0,1,0,2.27,2.27,605.71,1.88
GA_Multiple_Runs_128times_68,254,1,0.39,1,0,0,0.41,0.41,589.15,1.88
GA_Multiple_Runs_128times_68,254,2,0.79,1,1,0,3.14,5.81,564.79,1.88
GA_Multiple_Runs_128times_68,254,13,5.12,10,0,3,4.15,19.34,553.18,1.88
GA_Multiple_Runs_128times_68,254,3,1.18,3,0,0,0.09,0.14,528.37,1.88
GA_Multiple_Runs_128times_68,254,0,0.00,0,0,0,0.00,0.00,520.60,1.88
GA_Multiple_Runs_128times_68,254,5,1.97,3,0,2,22.67,67.39,506.58,1.88
GA_Multiple_Runs_128times_68,254,5,1.97,4,1,0,1.03,3.79,483.67,1.88
GA_Multiple_Runs_128times_68,254,7,2.76,3,2,2,15.73,46.96,467.89,1.88
GA_Multiple_Runs_128times_68,254,3,1.18,2,0,1,7.55,22.04,449.01,1.88
GA_Multiple_Runs_128times_68,254,13,5.12,9,0,4,6.61,36.64,439.37,1.88
GA_Multiple_Runs_128times_68,254,14,5.51,7,2,5,14.09,51.53,428.51,1.88
GA_Multiple_Runs_128times_68,254,9,3.54,3,3,3,13.06,38.43,413.67,1.88
GA_Multiple_Runs_128times_68,254,9,3.54,5,2,2,15.84,60.22,392.40,1.88
GA_Multiple_Runs_128times_68,254,21,8.27,9,4,8,28.94,143.70,366.43,1.88
GA_Multiple_Runs_128times_68,254,17,6.69,7,3,7,21.66,80.54,350.91,1.88
GA_Multiple_Runs_128times_68,254,23,9.06,11,4,8,21.37,105.15,322.81,1.88
GA_Multiple_Runs_128times_68,254,19,7.48,10,3,6,25.95,97.86,309.12,1.88
GA_Multiple_Runs_128times_68,254,43,16.93,16,18,9,17.36,84.88,303.25,1.88
GA_Multiple_Runs_128times_68,254,23,9.06,10,7,6,37.62,131.45,292.25,1.88
GA_Multiple_Runs_128times_68,254,45,17.72,16,3,26,57.86,134.56,285.94,1.88
GA_Multiple_Runs_128times_68,254,49,19.29,16,16,17,29.83,109.34,273.97,1.88
GA_Multiple_Runs_128times_68,254,49,19.29,18,14,17,29.24,116.73,269.37,1.88
GA_Multiple_Runs_128times_68,254,65,25.59,30,17,18,27.15,126.43,264.33,1.88
GA_Multiple_Runs_128times_68,254,86,33.86,52,17,17,24.94,136.08,257.20,1.88
GA_Multiple_Runs_128times_68,254,87,34.25,37,15,35,44.44,139.31,252.77,1.88
GA_Multiple_Runs_128times_68,254,119,46.85,66,25,28,39.61,201.69,247.65,1.88
GA_Multiple_Runs_128times_68,254,198,77.95,54,67,77,41.77,129.22,232.56,1.88
GA_Multiple_Runs_128times_69,249,2,0.80,2,0,0,0.47,0.70,700.00,1.97
GA_Multiple_Runs_128times_69,249,4,1.61,4,0,0,0.44,1.17,690.59,1.97
GA_Multiple_Runs_128times_69,249,0,0.00,0,0,0,0.00,0.00,672.71,1.97
GA_Multiple_Runs_128times_69,249,3,1.20,3,0,0,0.41,0.80,661.51,1.97
GA_Multiple_Runs_128times_69,249,1,0.40,1,0,0,4.99,4.99,656.64,1.97
GA_Multiple_Runs_128times_69,249,1,0.40,1,0,0,0.37,0.37,633.56,1.97
GA_Multiple_Runs_128times_69,249,4,1.61,4,0,0,0.80,1.48,619.18,1.97
GA_Multiple_Runs_128times_69,249,1,0.40,1,0,0,0.28,0.28,604.03,1.97
GA_Multiple_Runs_128times_69,249,2,0.80,2,0,0,0.04,0.04,584.21,1.97
GA_Multiple_Runs_128times_69,249,3,1.20,3,0,0,0.71,1.13,572.98,1.97
GA_Multiple_Runs_128times_69,249,1,0.40,1,0,0,0.19,0.19,561.67,1.97
GA_Multiple_Runs_128times_69,249,0,0.00,0,0,0,0.00,0.00,538.16,1.97
GA_Multiple_Runs_128times_69,249,3,1.20,2,1,0,11.94,27.72,522.24,1.97
GA_Multiple_Runs_128times_69,249,5,2.01,4,1,0,25.01,123.91,490.16,1.97
GA_Multiple_Runs_128times_69,249,4,1.61,4,0,0,0.45,0.72,469.45,1.97
GA_Multiple_Runs_128times_69,249,3,1.20,3,0,0,0.98,1.64,451.70,1.97
GA_Multiple_Runs_128times_69,249,7,2.81,2,5,0,24.30,66.70,433.12,1.97
GA_Multiple_Runs_128times_69,249,2,0.80,1,1,0,11.87,23.29,423.64,1.97
GA_Multiple_Runs_128times_69,249,9,3.61,8,0,1,17.30,147.73,412.38,1.97
GA_Multiple_Runs_128times_69,249,11,4.42,6,3,2,47.95,172.23,385.83,1.97
GA_Multiple_Runs_128times_69,249,10,4.02,3,7,0,31.69,78.23,364.53,1.97
GA_Multiple_Runs_128times_69,249,13,5.22,5,8,0,32.89,91.17,357.81,1.97
GA_Multiple_Runs_128times_69,249,10,4.02,3,7,0,38.38,77.50,349.09,1.97
GA_Multiple_Runs_128times_69,249,11,4.42,9,2,0,15.23,89.23,338.62,1.97
GA_Multiple_Runs_128times_69,249,20,8.03,14,6,0,16.25,71.67,328.15,1.97
GA_Multiple_Runs_128times_69,249,33,13.25,12,21,0,29.83,64.98,321.02,1.97
GA_Multiple_Runs_128times_69,249,34,13.65,19,15,0,23.88,72.53,309.49,1.97
GA_Multiple_Runs_128times_69,249,37,14.86,12,25,0,35.27,88.36,294.46,1.97
GA_Multiple_Runs_128times_69,249,41,16.47,18,23,0,25.94,77.84,289.30,1.97
GA_Multiple_Runs_128times_69,249,64,25.70,36,27,1,21.73,73.62,284.55,1.97
GA_Multiple_Runs_128times_69,249,49,19.68,31,18,0,22.92,85.74,277.24,1.97
GA_Multiple_Runs_128times_69,249,78,31.33,41,37,0,25.68,91.55,272.59,1.97
GA_Multiple_Runs_128times_69,249,86,34.54,36,49,1,37.56,112.87,251.94,1.97
GA_Multiple_Runs_128times_69,249,112,44.98,26,75,11,52.02,119.10,228.03,1.97
GA_Multiple_Runs_128times_69,249,104,41.77,32,35,37,88.72,197.37,203.12,1.97
GA_Multiple_Runs_128times_69,249,127,51.00,27,55,45,85.21,166.57,198.81,1.97
GA_Multiple_Runs_128times_70,255,3,1.18,2,1,0,34.86,95.80,700.00,2.19
GA_Multiple_Runs_128times_70,255,6,2.35,3,3,0,48.69,121.48,691.11,2.19
GA_Multiple_Runs_128times_70,255,8,3.14,2,6,0,47.77,103.13,676.01,2.19
GA_Multiple_Runs_128times_70,255,8,3.14,4,4,0,45.70,100.32,664.53,2.19
GA_Multiple_Runs_128times_70,255,3,1.18,0,3,0,60.29,95.70,656.82,2.19
GA_Multiple_Runs_128times_70,255,8,3.14,6,1,1,37.88,191.76,648.08,2.19
GA_Multiple_Runs_128times_70,255,12,4.71,5,7,0,24.30,94.55,629.16,2.19
GA_Multiple_Runs_128times_70,255,3,1.18,0,1,2,162.70,198.42,596.75,2.19
GA_Multiple_Runs_128times_70,255,9,3.53,6,2,1,46.26,198.22,576.19,2.19
GA_Multiple_Runs_128times_70,255,7,2.75,2,5,0,60.29,102.85,567.96,2.19
GA_Multiple_Runs_128times_70,255,10,3.92,5,4,1,37.53,149.09,561.02,2.19
GA_Multiple_Runs_128times_70,255,12,4.71,10,2,0,11.59,90.71,540.45,2.19
GA_Multiple_Runs_128times_70,255,12,4.71,4,7,1,52.56,144.72,524.68,2.19
GA_Multiple_Runs_128times_70,255,12,4.71,4,3,5,82.01,188.76,510.58,2.19
GA_Multiple_Runs_128times_70,255,16,6.27,8,5,3,48.75,178.99,500.92,2.19
GA_Multiple_Runs_128times_70,255,19,7.45,9,6,4,60.57,212.93,484.69,2.19
GA_Multiple_Runs_128times_70,255,13,5.10,3,8,2,66.79,195.33,470.49,2.19
GA_Multiple_Runs_128times_70,255,22,8.63,6,13,3,69.10,181.35,461.28,2.19
GA_Multiple_Runs_128times_70,255,27,10.59,15,12,0,33.29,128.94,437.23,2.19
GA_Multiple_Runs_128times_70,255,28,10.98,12,13,3,54.67,196.93,427.36,2.19
GA_Multiple_Runs_128times_70,255,34,13.33,16,12,6,51.78,173.90,421.75,2.19
GA_Multiple_Runs_128times_70,255,32,12.55,12,11,9,74.61,256.32,399.00,2.19
GA_Multiple_Runs_128times_70,255,36,14.12,19,12,5,45.52,207.85,372.98,2.19
GA_Multiple_Runs_128times_70,255,42,16.47,21,16,5,41.88,179.80,367.07,2.19
GA_Multiple_Runs_128times_70,255,49,19.22,8,7,34,176.66,296.85,364.42,2.19
GA_Multiple_Runs_128times_70,255,51,20.00,18,29,4,60.51,242.52,347.41,2.19
GA_Multiple_Runs_128times_70,255,82,32.16,26,26,30,79.50,232.81,336.45,2.19
GA_Multiple_Runs_128times_70,255,71,27.84,32,22,17,61.50,250.04,315.72,2.19
GA_Multiple_Runs_128times_70,255,60,23.53,13,10,37,150.74,294.88,289.01,2.19
GA_Multiple_Runs_128times_70,255,61,23.92,17,11,33,132.17,324.31,284.81,2.19
GA_Multiple_Runs_128times_70,255,96,37.65,26,35,35,101.30,311.74,273.74,2.19
GA_Multiple_Runs_128times_70,255,79,30.98,22,12,45,185.70,402.07,249.24,2.19
GA_Multiple_Runs_128times_70,255,79,30.98,20,23,36,123.68,382.87,237.09,2.19
GA_Multiple_Runs_128times_70,255,118,46.27,20,45,53,136.81,448.62,231.05,2.19
GA_Multiple_Runs_128times_70,255,124,48.63,27,43,54,128.67,460.28,211.55,2.19
GA_Multiple_Runs_128times_70,255,115,45.10,28,23,64,142.10,609.73,203.58,2.19
GA_Multiple_Runs_128times_71,252,2,0.79,0,0,2,33.92,50.33,700.00,1.93
GA_Multiple_Runs_128times_71,252,0,0.00,0,0,0,0.00,0.00,692.76,1.93
GA_Multiple_Runs_128times_71,252,1,0.40,1,0,0,0.02,0.02,679.06,1.93
GA_Multiple_Runs_128times_71,252,3,1.19,1,1,1,21.77,58.31,666.82,1.93
GA_Multiple_Runs_128times_71,252,1,0.40,0,0,1,42.80,42.80,648.49,1.93
GA_Multiple_Runs_128times_71,252,1,0.40,1,0,0,0.48,0.48,625.13,1.93
GA_Multiple_Runs_128times_71,252,3,1.19,2,0,1,11.65,34.31,607.20,1.93
GA_Multiple_Runs_128times_71,252,2,0.79,0,0,2,53.08,77.73,579.41,1.93
GA_Multiple_Runs_128times_71,252,3,1.19,1,0,2,27.95,47.76,561.36,1.93
GA_Multiple_Runs_128times_71,252,3,1.19,0,0,3,30.01,34.71,548.72,1.93
GA_Multiple_Runs_128times_71,252,6,2.38,3,0,3,18.02,38.05,528.59,1.93
GA_Multiple_Runs_128times_71,252,4,1.59,3,1,0,1.95,7.22,512.76,1.93
GA_Multiple_Runs_128times_71,252,7,2.78,2,2,3,25.22,49.61,503.85,1.93
GA_Multiple_Runs_128times_71,252,6,2.38,2,2,2,18.75,43.69,483.59,1.93
GA_Multiple_Runs_128times_71,252,9,3.57,5,1,3,14.40,40.57,470.69,1.93
GA_Multiple_Runs_128times_71,252,7,2.78,3,1,3,32.83,77.94,447.83,1.93
GA_Multiple_Runs_128times_71,252,6,2.38,3,0,3,28.47,84.20,428.91,1.93
GA_Multiple_Runs_128times_71,252,18,7.14,9,3,6,40.07,106.38,421.71,1.93
GA_Multiple_Runs_128times_71,252,16,6.35,11,1,4,18.00,74.47,394.33,1.93
GA_Multiple_Runs_128times_71,252,14,5.56,5,0,9,37.65,90.87,383.92,1.93
GA_Multiple_Runs_128times_71,252,15,5.95,3,8,4,40.62,127.03,376.71,1.93
GA_Multiple_Runs_128times_71,252,15,5.95,3,4,8,68.92,152.61,362.01,1.93
GA_Multiple_Runs_128times_71,252,26,10.32,9,10,7,34.47,120.42,358.76,1.93
GA_Multiple_Runs_128times_71,252,25,9.92,8,11,6,40.34,114.85,347.41,1.93
GA_Multiple_Runs_128times_71,252,42,16.67,19,10,13,29.06,102.38,317.29,1.93
GA_Multiple_Runs_128times_71,252,46,18.25,20,7,19,45.27,122.17,304.57,1.93
GA_Multiple_Runs_128times_71,252,44,17.46,19,15,10,39.55,148.69,294.72,1.93
GA_Multiple_Runs_128times_71,252,64,25.40,31,23,10,31.14,138.47,289.00,1.93
GA_Multiple_Runs_128times_71,252,91,36.11,36,31,24,34.43,111.57,280.56,1.93
GA_Multiple_Runs_128times_71,252,78,30.95,22,22,34,85.69,259.52,275.53,1.93
GA_Multiple_Runs_128times_71,252,106,42.06,32,33,41,64.73,196.26,270.81,1.93
GA_Multiple_Runs_128times_71,252,116,46.03,37,55,24,45.71,162.95,255.24,1.93
GA_Multiple_Runs_128times_71,252,128,50.79,47,33,48,60.71,187.37,246.08,1.93
GA_Multiple_Runs_128times_71,252,153,60.71,46,39,68,89.82,255.40,225.22,1.93
GA_Multiple_Runs_128times_72,274,82,29.93,31,35,16,36.75,112.27,700.00,0.96
GA_Multiple_Runs_128times_72,274,98,35.77,18,63,17,36.01,88.34,693.63,0.96
GA_Multiple_Runs_128times_72,274,103,37.59,21,66,16,39.42,116.80,685.58,0.96
GA_Multiple_Runs_128times_72,274,98,35.77,23,57,18,37.73,104.34,677.51,0.96
GA_Multiple_Runs_128times_72,274,91,33.21,32,45,14,34.97,101.08,666.13,0.96
GA_Multiple_Runs_128times_72,274,96,35.04,15,67,14,42.31,120.19,652.44,0.96
GA_Multiple_Runs_128times_72,274,124,45.26,38,67,19,35.86,103.80,640.09,0.96
GA_Multiple_Runs_128times_72,274,114,41.61,29,61,24,49.50,123.56,625.60,0.96
GA_Multiple_Runs_128times_72,274,87,31.75,27,48,12,38.35,124.81,607.69,0.96
GA_Multiple_Runs_128times_72,274,100,36.50,26,54,20,47.20,127.69,598.50,0.96
GA_Multiple_Runs_128times_72,274,118,43.07,30,70,18,33.92,103.05,589.26,0.96
GA_Multiple_Runs_128times_72,274,127,46.35,39,58,30,41.98,116.01,576.82,0.96
GA_Multiple_Runs_128times_72,274,123,44.89,31,70,22,47.50,133.77,570.93,0.96
GA_Multiple_Runs_128times_72,274,159,58.03,53,83,23,31.83,102.24,567.92,0.96
GA_Multiple_Runs_128times_72,274,167,60.95,43,97,27,38.25,104.21,562.22,0.96
GA_Multiple_Runs_128times_73,257,8,3.11,6,2,0,12.06,19.29,700.00,1.91
GA_Multiple_Runs_128times_73,257,3,1.17,1,2,0,32.51,56.66,692.96,1.91
GA_Multiple_Runs_128times_73,257,8,3.11,5,3,0,13.71,36.44,681.34,1.91
GA_Multiple_Runs_128times_73,257,13,5.06,9,4,0,11.14,25.75,666.92,1.91
GA_Multiple_Runs_128times_73,257,10,3.89,3,7,0,26.17,58.95,646.00,1.91
GA_Multiple_Runs_128times_73,257,5,1.95,3,2,0,11.00,25.07,634.69,1.91
GA_Multiple_Runs_128times_73,257,10,3.89,8,2,0,9.66,24.80,627.98,1.91
GA_Multiple_Runs_128times_73,257,15,5.84,12,3,0,5.57,26.87,615.40,1.91
GA_Multiple_Runs_128times_73,257,11,4.28,8,3,0,12.75,55.68,588.03,1.91
GA_Multiple_Runs_128times_73,257,18,7.00,12,6,0,13.11,41.26,575.34,1.91
GA_Multiple_Runs_128times_73,257,22,8.56,8,13,1,26.66,64.69,565.64,1.91
GA_Multiple_Runs_128times_73,257,12,4.67,3,7,2,40.63,77.76,544.53,1.91
GA_Multiple_Runs_128times_73,257,16,6.23,5,9,2,33.66,79.76,532.92,1.91
GA_Multiple_Runs_128times_73,257,23,8.95,13,9,1,16.07,52.98,515.60,1.91
GA_Multiple_Runs_128times_73,257,22,8.56,10,12,0,31.93,98.31,499.48,1.91
GA_Multiple_Runs_128times_73,257,24,9.34,9,15,0,24.37,64.04,487.25,1.91
GA_Multiple_Runs_128times_73,257,25,9.73,14,6,5,25.28,74.58,470.09,1.91
GA_Multiple_Runs_128times_73,257,19,7.39,7,8,4,35.88,78.45,458.99,1.91
GA_Multiple_Runs_128times_73,257,24,9.34,10,14,0,23.13,64.49,445.52,1.91
GA_Multiple_Runs_128times_73,257,32,12.45,15,14,3,20.73,70.80,437.49,1.91
GA_Multiple_Runs_128times_73,257,68,26.46,30,37,1,23.22,67.02,424.99,1.91
GA_Multiple_Runs_128times_73,257,44,17.12,26,16,2,18.60,52.01,415.95,1.91
GA_Multiple_Runs_128times_73,257,57,22.18,25,31,1,19.71,70.43,405.71,1.91
GA_Multiple_Runs_128times_73,257,55,21.40,26,22,7,27.04,91.39,401.96,1.91
GA_Multiple_Runs_128times_73,257,83,32.30,42,35,6,22.81,79.16,378.64,1.91
GA_Multiple_Runs_128times_73,257,79,30.74,36,36,7,32.72,103.13,360.80,1.91
GA_Multiple_Runs_128times_73,257,93,36.19,54,32,7,21.98,87.25,354.76,1.91
GA_Multiple_Runs_128times_73,257,100,38.91,43,50,7,24.67,100.51,352.69,1.91
GA_Multiple_Runs_128times_73,257,116,45.14,45,59,12,34.87,120.25,337.30,1.91
GA_Multiple_Runs_128times_73,257,152,59.14,18,101,33,61.07,128.59,316.33,1.91
GA_Multiple_Runs_128times_73,257,135,52.53,21,83,31,79.19,206.54,292.80,1.91
GA_Multiple_Runs_128times_73,257,194,75.49,15,109,70,81.50,156.42,266.52,1.91
GA_Multiple_Runs_128times_74,259,35,13.51,10,23,2,31.35,76.71,700.00,1.50
GA_Multiple_Runs_128times_74,259,32,12.36,10,19,3,41.29,75.47,693.35,1.50
GA_Multiple_Runs_128times_74,259,41,15.83,15,21,5,27.39,60.21,685.77,1.50
GA_Multiple_Runs_128times_74,259,55,21.24,28,23,4,26.39,68.64,675.49,1.50
GA_Multiple_Runs_128times_74,259,57,22.01,26,30,1,25.59,66.70,667.16,1.50
GA_Multiple_Runs_128times_74,259,52,20.08,24,26,2,27.99,63.78,653.64,1.50
GA_Multiple_Runs_128times_74,259,44,16.99,10,29,5,38.91,85.76,643.80,1.50
GA_Multiple_Runs_128times_74,259,50,19.31,23,23,4,33.51,95.38,629.01,1.50
GA_Multiple_Runs_128times_74,259,67,25.87,23,40,4,29.57,64.97,620.66,1.50
GA_Multiple_Runs_128times_74,259,67,25.87,33,34,0,28.17,74.61,610.16,1.50
GA_Multiple_Runs_128times_74,259,70,27.03,38,28,4,25.22,70.85,607.98,1.50
GA_Multiple_Runs_128times_74,259,57,22.01,18,33,6,36.25,83.18,593.93,1.50
GA_Multiple_Runs_128times_74,259,80,30.89,27,46,7,39.03,91.79,578.98,1.50
GA_Multiple_Runs_128times_74,259,81,31.27,37,41,3,26.07,101.95,563.24,1.50
GA_Multiple_Runs_128times_74,259,76,29.34,21,49,6,37.85,90.32,543.28,1.50
GA_Multiple_Runs_128times_74,259,95,36.68,35,57,3,30.63,86.22,538.63,1.50
GA_Multiple_Runs_128times_74,259,99,38.22,53,43,3,21.79,76.58,532.80,1.50
GA_Multiple_Runs_128times_74,259,101,39.00,38,59,4,29.28,83.61,524.87,1.50
GA_Multiple_Runs_128times_74,259,106,40.93,27,69,10,49.85,122.21,510.36,1.50
GA_Multiple_Runs_128times_74,259,111,42.86,42,59,10,38.66,111.15,495.92,1.50
GA_Multiple_Runs_128times_74,259,111,42.86,57,49,5,30.26,110.96,476.48,1.50
