Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
Round_Robin_Multiple_Runs_128times_19,246,29,11.79,17,12,0,27.61,77.75,495.21,1.18
Round_Robin_Multiple_Runs_128times_19,246,28,11.38,16,12,0,28.92,77.75,471.15,1.18
Round_Robin_Multiple_Runs_128times_19,246,29,11.79,16,13,0,28.63,77.86,456.43,1.18
Round_Robin_Multiple_Runs_128times_19,246,31,12.60,18,13,0,27.04,77.86,444.87,1.18
Round_Robin_Multiple_Runs_128times_19,246,31,12.60,17,14,0,28.24,77.63,430.57,1.18
Round_Robin_Multiple_Runs_128times_19,246,35,14.23,19,16,0,28.85,77.63,404.36,1.18
Round_Robin_Multiple_Runs_128times_19,246,34,13.82,16,18,0,31.39,77.63,385.29,1.18
Round_Robin_Multiple_Runs_128times_19,246,36,14.63,18,18,0,30.49,77.82,374.33,1.18
Round_Robin_Multiple_Runs_128times_19,246,38,15.45,17,21,0,34.98,77.76,346.40,1.18
Round_Robin_Multiple_Runs_128times_19,246,41,16.67,21,20,0,33.29,77.63,326.82,1.18
Round_Robin_Multiple_Runs_128times_19,246,44,17.89,21,23,0,32.67,77.63,318.47,1.18
Round_Robin_Multiple_Runs_128times_19,246,45,18.29,22,23,0,32.84,77.63,303.37,1.18
Round_Robin_Multiple_Runs_128times_19,246,46,18.70,20,26,0,35.68,88.52,297.54,1.18
Round_Robin_Multiple_Runs_128times_19,246,47,19.11,14,33,0,44.78,89.89,282.70,1.18
Round_Robin_Multiple_Runs_128times_19,246,47,19.11,13,34,0,49.18,102.12,272.50,1.18
Round_Robin_Multiple_Runs_128times_19,246,51,20.73,17,34,0,47.16,102.39,261.67,1.18
Round_Robin_Multiple_Runs_128times_19,246,54,21.95,18,36,0,45.85,102.12,253.81,1.18
Round_Robin_Multiple_Runs_128times_19,246,55,22.36,18,34,3,49.68,119.59,244.83,1.18
Round_Robin_Multiple_Runs_128times_19,246,55,22.36,17,27,11,66.82,170.44,234.78,1.18
Round_Robin_Multiple_Runs_128times_19,246,57,23.17,19,22,16,79.47,175.65,226.16,1.18
Round_Robin_Multiple_Runs_128times_19,246,69,28.05,30,23,16,68.52,175.70,222.19,1.18
Round_Robin_Multiple_Runs_128times_19,246,81,32.93,39,25,17,62.41,175.75,216.66,1.18
Round_Robin_Multiple_Runs_128times_19,246,85,34.55,41,21,23,69.02,224.97,205.89,1.18
Round_Robin_Multiple_Runs_128times_19,246,90,36.59,42,25,23,83.04,319.75,194.58,1.18
